age,workclass,education,marital-status,occupation,race,gender,hours-per-week,native-country,income
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",?,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
